date,oil_diff_target,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TermSpread,TreasuryYield,FedFundsRate,gfc_2008_shock,gfc_2008_regime,opec_2014_shock,opec_2014_regime,covid_2020_shock,covid_2020_regime,war_2022_shock,war_2022_regime,gfc_2008_window,opec_2014_window,covid_2020_window,war_2022_window,cond_vix_gt_30,cond_termspread_inv,cond_inventory_draw,cond_opec_cut
2008-08-07,-4.420000000000002,1.48755401,217.463,87.8732,21.15,100.0335,11340.7,277865.0,34771.5286,5160.0,1.49,3.92,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-08,-0.980000000000004,1.48755401,217.463,88.8939,20.66,100.0335,11340.7,279363.0,34771.5286,5172.0,1.43,3.94,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-11,-1.3400000000000034,1.48755401,217.463,89.035,20.12,100.0335,11340.7,279363.0,34771.5286,5172.0,1.43,3.99,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-12,2.859999999999999,1.48755401,217.463,89.1916,21.17,100.0335,11340.7,279363.0,34771.5286,5172.0,1.46,3.91,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-13,-0.9099999999999966,1.48755401,217.463,89.3211,21.55,100.0335,11340.7,279363.0,34771.5286,5172.0,1.44,3.94,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-14,-1.5900000000000034,1.48755401,217.463,89.3675,20.34,100.0335,11340.7,279363.0,34771.5286,5172.0,1.44,3.89,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-15,-0.539999999999992,1.48755401,217.463,89.7244,19.58,100.0335,11340.7,279047.0,34771.5286,5139.0,1.44,3.84,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-18,1.4699999999999989,1.48755401,217.463,89.5966,20.98,100.0335,11340.7,279047.0,34771.5286,5139.0,1.47,3.82,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-19,1.0900000000000034,1.48755401,217.463,89.6465,21.28,100.0335,11340.7,279047.0,34771.5286,5139.0,1.51,3.83,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-20,5.75,1.48755401,217.463,89.6977,20.42,100.0335,11340.7,279047.0,34771.5286,5139.0,1.54,3.79,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-21,-6.75,1.48755401,217.463,88.9128,19.82,100.0335,11340.7,279047.0,34771.5286,5139.0,1.51,3.84,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-22,0.3699999999999903,1.48755401,217.463,89.2381,18.81,100.0335,11340.7,288437.0,34771.5286,5078.0,1.45,3.87,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-25,1.460000000000008,1.48755401,217.463,89.3094,20.97,100.0335,11340.7,288437.0,34771.5286,5078.0,1.46,3.79,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-26,1.8599999999999992,1.48755401,217.463,89.7007,20.49,100.0335,11340.7,288437.0,34771.5286,5078.0,1.44,3.79,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-27,-2.5900000000000034,1.48755401,217.463,89.6419,19.76,100.0335,11340.7,288437.0,34771.5286,5078.0,1.46,3.77,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-28,-0.0300000000000011,1.48755401,217.463,89.8225,19.43,100.0335,11340.7,288437.0,34771.5286,5078.0,1.42,3.79,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-29,-5.920000000000002,1.48755401,217.463,90.0567,20.65,100.0335,11340.7,288260.0,34771.5286,4906.0,1.47,3.83,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-02,-0.25,1.44558109,219.016,90.8438,21.99,99.676,11286.0,288260.0,35143.7086,4906.0,1.48,3.74,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-03,-1.3900000000000006,1.44558109,219.016,90.8286,21.43,99.676,11286.0,288260.0,35143.7086,4906.0,1.45,3.71,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-04,-1.519999999999996,1.44558109,219.016,91.1621,24.03,99.676,11286.0,288260.0,35143.7086,4906.0,1.44,3.64,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-05,-0.1200000000000045,1.44558109,219.016,91.341,23.06,99.676,11286.0,286362.0,35143.7086,5097.0,1.43,3.66,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-08,-3.1199999999999903,1.44558109,219.016,91.663,22.64,99.676,11286.0,286362.0,35143.7086,5097.0,1.36,3.66,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-09,-0.5700000000000074,1.44558109,219.016,91.5779,25.47,99.676,11286.0,286362.0,35143.7086,5097.0,1.39,3.62,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-10,-1.7099999999999935,1.44558109,219.016,92.1283,24.52,99.676,11286.0,286362.0,35143.7086,5097.0,1.43,3.65,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-11,0.2399999999999948,1.44558109,219.016,92.4901,24.39,99.676,11286.0,286362.0,35143.7086,5097.0,1.46,3.64,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-12,-5.670000000000002,1.44558109,219.016,91.4706,25.66,99.676,11286.0,280482.0,35143.7086,4084.0,1.51,3.74,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008-09-15,-4.030000000000001,1.44558109,219.016,91.757,31.7,99.676,11286.0,280482.0,35143.7086,4084.0,1.69,3.47,2.01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-09-16,5.900000000000006,1.44558109,219.016,92.0594,30.3,99.676,11286.0,280482.0,35143.7086,4084.0,1.59,3.48,2.01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-09-17,0.1099999999999994,1.44558109,219.016,92.0982,36.22,99.676,11286.0,280482.0,35143.7086,4084.0,1.77,3.41,2.01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-09-18,6.549999999999997,1.44558109,219.016,91.7111,33.1,99.676,11286.0,280482.0,35143.7086,4084.0,1.76,3.54,2.01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-09-19,18.56,1.44558109,219.016,91.0014,32.07,99.676,11286.0,274154.0,35143.7086,3988.0,1.62,3.78,2.01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2008-09-22,-14.760000000000003,1.44558109,219.016,90.1119,33.85,99.676,11286.0,274154.0,35143.7086,3988.0,1.7,3.83,2.01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-09-23,-1.009999999999991,1.44558109,219.016,90.1221,35.72,99.676,11286.0,274154.0,35143.7086,3988.0,1.74,3.85,2.01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-09-24,4.700000000000003,1.44558109,219.016,90.4602,35.19,99.676,11286.0,274154.0,35143.7086,3988.0,1.77,3.8,2.01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-09-25,-4.77000000000001,1.44558109,219.016,90.4651,32.82,99.676,11286.0,274154.0,35143.7086,3988.0,1.72,3.88,2.01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-09-26,-10.47999999999999,1.44558109,219.016,90.6872,34.74,99.676,11286.0,272634.0,35143.7086,3932.0,1.74,3.85,2.01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-09-29,4.409999999999997,1.44558109,219.016,91.3961,46.72,99.676,11286.0,272634.0,35143.7086,3932.0,1.91,3.61,2.01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-09-30,-2.469999999999999,1.44558109,219.016,92.3773,39.39,99.676,11286.0,272634.0,35143.7086,3932.0,1.85,3.85,2.01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-10-01,-4.390000000000001,1.35649733,218.69,92.511,39.81,98.1111,11284.7,272634.0,34953.4506,3932.0,1.95,3.77,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2008-10-02,0.0699999999999931,1.35649733,218.69,93.3792,45.26,98.1111,11284.7,272634.0,34953.4506,3932.0,2.04,3.66,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-10-03,-5.759999999999991,1.35649733,218.69,93.5414,45.14,98.1111,11284.7,276912.0,34953.4506,3839.0,2.03,3.63,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-10-06,2.030000000000001,1.35649733,218.69,95.1629,52.05,98.1111,11284.7,276912.0,34953.4506,3839.0,2.05,3.48,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-10-07,-1.240000000000009,1.35649733,218.69,95.4889,53.68,98.1111,11284.7,276912.0,34953.4506,3839.0,2.03,3.5,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-10-08,-2.4399999999999977,1.35649733,218.69,96.9684,57.53,98.1111,11284.7,276912.0,34953.4506,3839.0,2.07,3.72,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-10-09,-9.060000000000002,1.35649733,218.69,96.5143,63.92,98.1111,11284.7,276912.0,34953.4506,3839.0,2.19,3.84,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-10-10,3.730000000000004,1.35649733,218.69,97.999,69.95,98.1111,11284.7,285104.0,34953.4506,4422.0,2.27,3.89,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-10-13,-2.480000000000004,1.35649733,218.69,97.9686,54.99,98.1111,11284.7,285104.0,34953.4506,4422.0,2.27,3.89,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008-10-14,-4.310000000000002,1.35649733,218.69,96.2544,55.13,98.1111,11284.7,285104.0,34953.4506,4422.0,2.26,4.08,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-10-15,-4.569999999999993,1.35649733,218.69,97.2045,69.25,98.1111,11284.7,285104.0,34953.4506,4422.0,2.4,4.04,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-10-16,2.0900000000000034,1.35649733,218.69,98.368,67.61,98.1111,11284.7,285104.0,34953.4506,4422.0,2.38,3.99,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-10-17,2.1799999999999926,1.35649733,218.69,97.7255,70.33,98.1111,11284.7,290715.0,34953.4506,4572.0,2.34,3.98,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-10-20,-2.789999999999992,1.35649733,218.69,98.1605,52.97,98.1111,11284.7,290715.0,34953.4506,4572.0,2.2,3.91,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-10-21,-4.3700000000000045,1.35649733,218.69,99.4242,53.11,98.1111,11284.7,290715.0,34953.4506,4572.0,2.18,3.76,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-10-22,0.25,1.35649733,218.69,101.2131,69.65,98.1111,11284.7,290715.0,34953.4506,4572.0,2.12,3.65,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-10-23,-3.8299999999999983,1.35649733,218.69,101.1071,67.8,98.1111,11284.7,290715.0,34953.4506,4572.0,2.09,3.63,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-10-24,-1.4200000000000017,1.35649733,218.69,101.8442,79.13,98.1111,11284.7,293897.0,34953.4506,4630.0,2.19,3.76,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-10-27,0.8799999999999955,1.35649733,218.69,102.3415,80.06,98.1111,11284.7,293897.0,34953.4506,4630.0,2.2,3.79,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-10-28,4.650000000000006,1.35649733,218.69,102.4236,66.96,98.1111,11284.7,293897.0,34953.4506,4630.0,2.24,3.89,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-10-29,-1.6599999999999966,1.35649733,218.69,100.0967,69.96,98.1111,11284.7,293897.0,34953.4506,4630.0,2.35,3.93,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-10-30,2.309999999999988,1.35649733,218.69,99.4568,62.9,98.1111,11284.7,293897.0,34953.4506,4630.0,2.41,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-10-31,-4.169999999999995,1.35649733,218.69,99.7662,59.89,98.1111,11284.7,294390.0,34953.4506,4675.0,2.45,4.01,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-03,6.479999999999997,1.23957472,218.877,99.4345,53.68,93.7895,11209.7,294390.0,34646.4016,4675.0,2.51,3.96,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2008-11-04,-5.0,1.23957472,218.877,97.9957,47.73,93.7895,11209.7,294390.0,34646.4016,4675.0,2.42,3.81,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-05,-4.689999999999998,1.23957472,218.877,98.0953,54.56,93.7895,11209.7,294390.0,34646.4016,4675.0,2.37,3.73,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-06,0.3400000000000034,1.23957472,218.877,99.5364,63.68,93.7895,11209.7,294390.0,34646.4016,4675.0,2.47,3.75,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-07,1.1299999999999957,1.23957472,218.877,99.3944,56.1,93.7895,11209.7,294444.0,34646.4016,4776.0,2.5,3.83,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-10,-2.809999999999995,1.23957472,218.877,99.5897,59.98,93.7895,11209.7,294444.0,34646.4016,4776.0,2.55,3.82,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-11,-3.4299999999999997,1.23957472,218.877,99.6041,61.44,93.7895,11209.7,294444.0,34646.4016,4776.0,2.55,3.82,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-12,2.359999999999999,1.23957472,218.877,101.1947,66.46,93.7895,11209.7,294444.0,34646.4016,4776.0,2.56,3.75,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-13,-1.1300000000000026,1.23957472,218.877,101.774,59.83,93.7895,11209.7,294444.0,34646.4016,4776.0,2.6,3.84,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-14,-2.039999999999999,1.23957472,218.877,100.9705,66.31,93.7895,11209.7,294394.0,34646.4016,4885.0,2.5,3.72,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-17,-0.7199999999999989,1.23957472,218.877,101.1029,69.15,93.7895,11209.7,294394.0,34646.4016,4885.0,2.46,3.68,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-18,-0.7800000000000011,1.23957472,218.877,101.3965,67.64,93.7895,11209.7,294394.0,34646.4016,4885.0,2.38,3.53,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-19,-4.780000000000001,1.23957472,218.877,101.8804,74.26,93.7895,11209.7,294394.0,34646.4016,4885.0,2.29,3.38,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-20,0.3599999999999994,1.23957472,218.877,103.2737,80.86,93.7895,11209.7,294394.0,34646.4016,4885.0,2.1,3.1,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-21,4.410000000000004,1.23957472,218.877,103.6289,72.67,93.7895,11209.7,295993.0,34646.4016,4943.0,2.11,3.2,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-24,-3.609999999999999,1.23957472,218.877,101.502,64.7,93.7895,11209.7,295993.0,34646.4016,4943.0,2.04,3.35,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-25,4.18,1.23957472,218.877,100.7997,60.9,93.7895,11209.7,295993.0,34646.4016,4943.0,1.96,3.11,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-26,1.009999999999998,1.23957472,218.877,101.2566,54.92,93.7895,11209.7,295993.0,34646.4016,4943.0,1.9,2.99,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-11-28,-5.869999999999997,1.23957472,218.877,101.6468,55.84,93.7895,11209.7,303273.0,34646.4016,5006.0,1.93,2.93,1.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-01,-2.2900000000000063,1.48506331,216.995,102.1744,68.51,94.7219,11192.5,303273.0,34689.5496,5006.0,1.82,2.72,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-02,-0.259999999999998,1.48506331,216.995,101.9891,62.98,94.7219,11192.5,303273.0,34689.5496,5006.0,1.78,2.68,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-03,-2.990000000000002,1.48506331,216.995,102.4251,60.72,94.7219,11192.5,303273.0,34689.5496,5006.0,1.8,2.67,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-04,-2.789999999999999,1.48506331,216.995,102.0715,63.64,94.7219,11192.5,303273.0,34689.5496,5006.0,1.73,2.55,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-05,2.6799999999999997,1.48506331,216.995,103.4902,59.93,94.7219,11192.5,302817.0,34689.5496,5118.0,1.74,2.67,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-08,-1.6899999999999975,1.48506331,216.995,101.7227,58.49,94.7219,11192.5,302817.0,34689.5496,5118.0,1.8,2.77,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-09,1.1000000000000014,1.48506331,216.995,101.7346,58.91,94.7219,11192.5,302817.0,34689.5496,5118.0,1.83,2.67,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-10,4.670000000000002,1.48506331,216.995,101.2913,55.73,94.7219,11192.5,302817.0,34689.5496,5118.0,1.83,2.69,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-11,-1.5,1.48506331,216.995,99.5101,55.78,94.7219,11192.5,302817.0,34689.5496,5118.0,1.85,2.64,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-12,-1.6600000000000037,1.48506331,216.995,100.319,54.28,94.7219,11192.5,303169.0,34689.5496,5152.0,1.82,2.6,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-15,-0.769999999999996,1.48506331,216.995,99.1001,56.76,94.7219,11192.5,303169.0,34689.5496,5152.0,1.78,2.53,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-16,-3.6700000000000017,1.48506331,216.995,98.4771,52.37,94.7219,11192.5,303169.0,34689.5496,5152.0,1.72,2.37,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-17,-3.440000000000005,1.48506331,216.995,96.8227,49.84,94.7219,11192.5,303169.0,34689.5496,5152.0,1.47,2.2,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-18,-3.559999999999995,1.48506331,216.995,96.8447,47.34,94.7219,11192.5,303169.0,34689.5496,5152.0,1.4,2.08,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-19,-2.0700000000000003,1.48506331,216.995,98.1278,44.93,94.7219,11192.5,303694.0,34689.5496,4967.0,1.39,2.13,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-22,-0.8200000000000003,1.48506331,216.995,98.1643,44.56,94.7219,11192.5,303694.0,34689.5496,4967.0,1.29,2.16,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-23,2.6599999999999966,1.48506331,216.995,98.2698,45.02,94.7219,11192.5,303694.0,34689.5496,4967.0,1.28,2.18,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-24,4.640000000000001,1.48506331,216.995,98.2249,44.21,94.7219,11192.5,303694.0,34689.5496,4967.0,1.3,2.2,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-26,2.3100000000000023,1.48506331,216.995,98.2594,43.38,94.7219,11192.5,300593.0,34689.5496,4972.0,1.27,2.16,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-29,-0.9399999999999976,1.48506331,216.995,97.9359,43.9,94.7219,11192.5,300593.0,34689.5496,4972.0,1.35,2.13,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-30,5.649999999999999,1.48506331,216.995,98.3833,41.63,94.7219,11192.5,300593.0,34689.5496,4972.0,1.36,2.11,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-12-31,1.5700000000000005,1.48506331,216.995,98.6518,40.0,94.7219,11192.5,300593.0,34689.5496,4972.0,1.49,2.25,0.97,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-02,2.4399999999999977,1.63162854,213.153,98.6008,39.19,93.4715,11158.2,301142.0,33986.7096,4979.0,1.58,2.46,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2009-01-05,-0.0499999999999971,1.63162854,213.153,98.9195,39.08,93.4715,11158.2,301142.0,33986.7096,4979.0,1.71,2.49,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-06,-5.810000000000002,1.63162854,213.153,98.7871,38.56,93.4715,11158.2,301142.0,33986.7096,4979.0,1.71,2.51,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-07,-1.0700000000000005,1.63162854,213.153,98.089,43.39,93.4715,11158.2,301142.0,33986.7096,4979.0,1.7,2.52,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-08,-0.990000000000002,1.63162854,213.153,98.3223,42.56,93.4715,11158.2,301142.0,33986.7096,4979.0,1.64,2.47,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-09,-3.039999999999999,1.63162854,213.153,98.8752,42.82,93.4715,11158.2,307236.0,33986.7096,4935.0,1.68,2.43,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-12,0.1200000000000045,1.63162854,213.153,99.6022,45.84,93.4715,11158.2,307236.0,33986.7096,4935.0,1.6,2.34,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-13,-0.3400000000000034,1.63162854,213.153,100.3597,43.27,93.4715,11158.2,307236.0,33986.7096,4935.0,1.57,2.33,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-14,-2.020000000000003,1.63162854,213.153,100.7546,49.14,93.4715,11158.2,307236.0,33986.7096,4935.0,1.51,2.24,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-15,-0.029999999999994,1.63162854,213.153,101.4653,51.0,93.4715,11158.2,307236.0,33986.7096,4935.0,1.5,2.23,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-16,3.1899999999999977,1.63162854,213.153,100.711,46.11,93.4715,11158.2,308380.0,33986.7096,4917.0,1.63,2.36,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-20,3.990000000000002,1.63162854,213.153,100.711,56.65,93.4715,11158.2,308380.0,33986.7096,4917.0,1.67,2.4,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-21,-0.2300000000000039,1.63162854,213.153,102.1007,46.42,93.4715,11158.2,308380.0,33986.7096,4917.0,1.78,2.56,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-22,2.789999999999999,1.63162854,213.153,101.8432,47.29,93.4715,11158.2,308380.0,33986.7096,4917.0,1.87,2.62,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-23,1.3800000000000026,1.63162854,213.153,102.1096,47.27,93.4715,11158.2,314480.0,33986.7096,5052.0,1.82,2.65,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-26,-4.829999999999998,1.63162854,213.153,100.9764,45.69,93.4715,11158.2,314480.0,33986.7096,5052.0,1.85,2.7,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-27,0.3699999999999974,1.63162854,213.153,101.1702,42.25,93.4715,11158.2,314480.0,33986.7096,5052.0,1.72,2.59,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-28,-0.4600000000000008,1.63162854,213.153,100.5461,39.66,93.4715,11158.2,314480.0,33986.7096,5052.0,1.82,2.71,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-29,0.1499999999999985,1.63162854,213.153,101.3398,42.63,93.4715,11158.2,314480.0,33986.7096,5052.0,1.92,2.87,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-30,-0.3799999999999954,1.63162854,213.153,102.1169,44.84,93.4715,11158.2,320698.0,33986.7096,5045.0,1.93,2.87,0.39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-02,-0.480000000000004,0.97537985,211.398,102.5067,45.52,90.8357,11125.8,320698.0,33354.442599999995,5045.0,1.87,2.76,0.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2009-02-03,-0.5999999999999943,0.97537985,211.398,101.8506,43.06,90.8357,11125.8,320698.0,33354.442599999995,5045.0,1.93,2.89,0.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-04,0.8799999999999955,0.97537985,211.398,101.9056,43.85,90.8357,11125.8,320698.0,33354.442599999995,5045.0,1.97,2.95,0.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-05,-0.9099999999999966,0.97537985,211.398,101.9517,43.73,90.8357,11125.8,320698.0,33354.442599999995,5045.0,1.97,2.95,0.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-06,-0.6600000000000037,0.97537985,211.398,101.7455,43.37,90.8357,11125.8,327868.0,33354.442599999995,5235.0,2.06,3.05,0.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-09,-2.039999999999999,0.97537985,211.398,100.9637,43.64,90.8357,11125.8,327868.0,33354.442599999995,5235.0,2.02,3.07,0.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-10,-1.6099999999999994,0.97537985,211.398,101.7094,46.67,90.8357,11125.8,327868.0,33354.442599999995,5235.0,1.98,2.9,0.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-11,-1.8999999999999984,0.97537985,211.398,102.24,44.53,90.8357,11125.8,327868.0,33354.442599999995,5235.0,1.85,2.78,0.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-12,3.6000000000000014,0.97537985,211.398,102.598,41.25,90.8357,11125.8,327868.0,33354.442599999995,5235.0,1.86,2.75,0.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
